# Animation run summary
animation_type,AStar_animation
total_frames,1176
total_time_s,11.7600
success,True
num_collisions,561
num_replans,1220
path_length,282.4976
trajectory_image,animation_run_20260218_115730_AStar_animation_trajectory.png

"# Collisions (time_s, frame, type, detail)"
time_s,frame,type,detail
2.3000,230,-14.8557,-5.7753,-0.6567,-4.9789,19.0877,-27.7160,-0.3543,-6.9602,23.9990,5.4938,4.8982,-2.0417,18.9463,22.3734,-1.8298,-4.6532,18.6602,20.6375,11.0384,1.6638,-29.9200,15.2517,6.3236,-0.9235,6.9128,19.7228,19.8902,11.0224,-37.6510,-30.7412,-5.5214,1.1028,10.1743,-18.4252,-1.8111,-8.3090,6.6616,3.6410,6.4625,-0.2436,-18.3690,0.6194,-8.3414,0.5302,-5.9363,-26.4104,-0.6528,-19.4368,-12.1375,-14.3937,16.9040,-7.5166,-55.7933,-32.8406,12.0000,3.0000,31.5555,-13.0740,6.0000,3.0000,-70.0993,13.4977,10.0000,4.0000,-27.3320,24.7164,3.0000,2.0000,-40.1690,-6.6989,12.0000,3.0000,-23.0465,-25.3698,12.0000,6.0000
2.4000,240,-15.1872,-6.1614,-3.4705,-3.5994,19.0291,-28.2144,-3.6386,-4.1841,24.4410,5.4344,4.1579,4.2611,18.8324,21.8975,1.5540,-4.9313,19.6734,20.6621,11.1751,-3.1097,-29.5984,15.6226,5.8043,-1.7147,9.0029,20.6478,18.8654,7.5706,-37.9643,-30.4952,3.0180,3.9864,9.9927,-19.2363,-0.4027,-7.5805,6.9469,3.9730,-0.4947,6.0642,-18.8796,1.2209,-7.0849,4.9385,-5.7710,-28.1632,-0.9840,-18.0250,-11.1307,-12.8990,3.9941,20.8431,-55.7933,-32.8406,12.0000,3.0000,31.5555,-13.0740,6.0000,3.0000,-70.0993,13.4977,10.0000,4.0000,-27.3320,24.7164,3.0000,2.0000,-40.1690,-6.6989,12.0000,3.0000,-23.0465,-25.3698,12.0000,6.0000
2.5000,250,-14.8085,-6.3765,5.1623,-2.3947,18.7352,-28.6217,0.4129,-5.9474,24.5489,5.8420,-2.9147,5.1351,19.2974,21.7514,6.0639,-1.2844,20.6309,20.1231,12.8049,-0.1799,-29.1826,15.8842,3.3223,5.9541,10.5672,21.5043,3.1138,18.1991,-37.8054,-30.0135,0.7714,5.0010,10.4849,-19.7243,-1.8788,-7.8647,6.6113,4.4341,-1.8733,6.1152,-18.8484,1.7832,9.1771,2.6375,-5.8421,-29.8671,-0.2485,-17.5237,-10.2938,-10.7796,3.9696,24.1763,-55.7933,-32.8406,12.0000,3.0000,31.5555,-13.0740,6.0000,3.0000,-70.0993,13.4977,10.0000,4.0000,-27.3320,24.7164,3.0000,2.0000,-40.1690,-6.6989,12.0000,3.0000,-23.0465,-25.3698,12.0000,6.0000
2.6000,260,-14.3849,-6.1774,4.1565,2.9601,18.9040,-29.0820,5.9842,-1.3613,24.8745,6.2570,5.3595,3.4687,19.8263,21.6544,5.2860,-0.6923,21.7545,20.9820,10.8821,11.1208,-28.6826,16.1191,5.3706,1.2229,9.4961,22.5389,-21.6934,-1.3215,-37.6518,-29.5149,2.1948,5.0974,10.4029,-20.4230,-7.1097,-5.1826,6.2437,4.8505,-5.8098,1.3684,-18.5427,2.3510,-4.1772,6.6577,-6.2311,-30.6355,14.8297,-9.6875,-10.0524,-8.4588,0.0864,24.0523,-55.7933,-32.8406,12.0000,3.0000,31.5555,-13.0740,6.0000,3.0000,-70.0993,13.4977,10.0000,4.0000,-27.3320,24.7164,3.0000,2.0000,-40.1690,-6.6989,12.0000,3.0000,-23.0465,-25.3698,12.0000,6.0000
2.7000,270,-14.1568,-5.8115,-3.0180,4.1961,18.7647,-29.0614,-4.3299,-3.7570,25.3031,6.8915,3.9914,8.4653,20.0110,21.1433,1.4681,-5.3776,23.1196,20.4108,13.5765,-10.6504,-28.2311,16.4613,3.8415,3.2005,7.6996,22.3667,-19.1793,5.1780,-37.2257,-29.2902,6.0307,0.4829,10.2445,-21.3010,-1.5532,-10.1547,5.7445,4.9349,-5.2643,-1.6379,-18.1738,2.7025,8.6026,1.5630,-4.4429,-30.2584,19.5408,4.1417,-7.7415,-8.4634,20.3401,-0.6346,-55.7933,-32.8406,12.0000,3.0000,31.5555,-13.0740,6.0000,3.0000,-70.0993,13.4977,10.0000,4.0000,-27.3320,24.7164,3.0000,2.0000,-40.1690,-6.6989,12.0000,3.0000,-23.0465,-25.3698,12.0000,6.0000
2.8000,280,-14.3208,-5.3795,-4.0386,3.2286,18.3647,-29.0090,-4.7174,1.7869,25.0664,7.6154,-4.4155,6.1977,20.2847,20.7723,3.5698,-4.5947,24.7235,20.0618,19.5457,3.5641,-27.8250,16.7859,4.2171,3.2492,6.1703,22.8004,-15.5761,-5.6131,-37.4308,-29.6696,-6.9536,-2.6928,9.5505,-21.7940,-7.8664,-3.5566,5.2398,4.8213,-6.9068,0.1964,-17.5593,3.3411,6.9360,6.6258,-3.7482,-28.9570,-1.7957,19.5545,-8.1883,-7.1658,-18.8032,5.3470,-55.7933,-32.8406,12.0000,3.0000,31.5555,-13.0740,6.0000,3.0000,-70.0993,13.4977,10.0000,4.0000,-27.3320,24.7164,3.0000,2.0000,-40.1690,-6.6989,12.0000,3.0000,-23.0465,-25.3698,12.0000,6.0000
2.9000,290,-14.4754,-4.9977,2.9206,4.4183,18.2029,-28.6597,2.5537,4.2987,24.6485,8.2747,-4.3809,7.2137,20.3455,20.2899,-3.6462,-4.2324,26.1743,19.4151,12.8484,-9.9287,-27.3050,16.7289,5.2814,-1.5456,5.0267,23.6036,-8.4933,17.5235,-37.4103,-30.5257,7.6718,-7.9532,8.9002,-21.4806,-2.6712,8.1701,4.6036,4.8580,-6.5532,0.2244,-18.1797,3.3031,-7.5229,1.3414,-3.7389,-27.2881,9.3005,12.9702,-9.9728,-6.4390,-13.1560,16.9353,-55.7933,-32.8406,12.0000,3.0000,31.5555,-13.0740,6.0000,3.0000,-70.0993,13.4977,10.0000,4.0000,-27.3320,24.7164,3.0000,2.0000,-40.1690,-6.6989,12.0000,3.0000,-23.0465,-25.3698,12.0000,6.0000
3.0000,300,-14.3471,-4.5421,-2.3686,5.2944,18.3338,-28.2231,4.0783,2.8927,24.5471,8.9785,-3.2959,6.6563,20.0248,19.8994,-3.2507,-3.7990,27.0106,18.1342,-0.1471,-16.6373,-26.8598,16.8923,-1.3544,5.4165,3.6589,23.7703,-15.5202,9.7896,-37.1382,-31.2922,7.4990,0.2335,8.0661,-21.0747,-10.0235,1.4994,4.4863,5.4045,-0.0602,5.7700,-18.0668,2.9637,7.4233,-1.5244,-2.3956,-26.4974,12.4956,10.2488,-11.0063,-4.9524,-22.8071,-1.4991,-55.7933,-32.8406,12.0000,3.0000,31.5555,-13.0740,6.0000,3.0000,-70.0993,13.4977,10.0000,4.0000,-27.3320,24.7164,3.0000,2.0000,-40.1690,-6.6989,12.0000,3.0000,-23.0465,-25.3698,12.0000,6.0000
3.1000,310,-14.6041,-3.9236,-2.9068,6.4013,18.5486,-27.7785,5.6925,1.9007,24.1904,9.4292,-5.9760,-1.4940,19.6242,19.9256,-4.2085,3.1076,26.0255,17.6643,-12.1034,0.6143,-26.6773,17.3706,4.9699,3.9335,2.0846,24.9330,-11.7893,16.8013,-36.5323,-31.2143,5.6392,-0.2381,7.9917,-20.5125,8.1603,4.4210,4.4372,5.9604,-4.2068,5.2073,-17.2926,2.7876,8.4309,-2.2125,-0.9259,-26.0038,14.6249,2.7852,-12.4186,-3.8764,0.6047,20.4316,-55.7933,-32.8406,12.0000,3.0000,31.5555,-13.0740,6.0000,3.0000,-70.0993,13.4977,10.0000,4.0000,-27.3320,24.7164,3.0000,2.0000,-40.1690,-6.6989,12.0000,3.0000,-23.0465,-25.3698,12.0000,6.0000
3.2000,320,-14.6372,-3.8006,-2.5648,-6.2788,19.0765,-27.6013,5.3153,1.8428,23.5221,9.1223,-3.9158,-7.9519,19.3243,20.3014,-4.3899,2.9509,25.2220,18.1054,-11.2558,1.5892,-26.4257,16.9124,1.9085,-6.8146,0.0818,25.4961,-22.7544,1.3394,-36.5835,-30.7268,0.5337,5.5472,8.7329,-19.9658,5.3474,8.1792,4.1175,6.3816,-5.2887,2.1308,-16.4346,2.5491,9.1896,-2.4334,0.4866,-25.7571,11.7678,2.4262,-13.9468,-3.2012,-14.8465,15.5351,-55.7933,-32.8406,12.0000,3.0000,31.5555,-13.0740,6.0000,3.0000,-70.0993,13.4977,10.0000,4.0000,-27.3320,24.7164,3.0000,2.0000,-40.1690,-6.6989,12.0000,3.0000,-23.0465,-25.3698,12.0000,6.0000
3.3000,330,-14.9840,-4.4946,-3.7509,-7.1175,19.3396,-27.9352,-1.2691,-4.8363,23.0418,8.3483,-1.9406,-9.7676,19.2986,20.8115,-0.1078,5.5670,24.2173,17.7664,-2.7965,-12.1532,-26.1442,16.2453,2.8902,-6.8684,-1.0035,26.8889,14.4254,18.5456,-36.9610,-30.4352,-4.5244,4.8093,9.3808,-19.8402,1.6690,-9.9676,3.7595,6.6525,-4.9667,2.6576,-15.5055,2.6676,8.9797,-3.1371,0.2064,-26.5394,-11.6958,-5.8858,-15.5702,-2.3089,-23.3024,0.3148,-55.7933,-32.8406,12.0000,3.0000,31.5555,-13.0740,6.0000,3.0000,-70.0993,13.4977,10.0000,4.0000,-27.3320,24.7164,3.0000,2.0000,-40.1690,-6.6989,12.0000,3.0000,-23.0465,-25.3698,12.0000,6.0000
3.4000,340,-15.3046,-4.3050,0.9853,5.9358,19.0132,-28.1745,0.4247,-5.4809,23.6435,7.7239,7.3924,1.4110,19.6077,21.2534,3.2773,3.8763,23.4640,17.2038,-1.2088,-12.2837,-26.5181,15.8531,-6.9094,0.3707,0.1525,28.2967,3.5636,18.2122,-36.7149,-30.0522,7.4954,-1.0962,10.0558,-20.2737,5.4012,-6.3758,3.3414,6.5399,-3.9547,-3.3922,-15.3111,2.0636,-5.9856,-6.7117,0.4760,-27.2886,3.4096,-14.8817,-17.2315,-3.3809,-8.8415,-22.8490,-55.7933,-32.8406,12.0000,3.0000,31.5555,-13.0740,6.0000,3.0000,-70.0993,13.4977,10.0000,4.0000,-27.3320,24.7164,3.0000,2.0000,-40.1690,-6.6989,12.0000,3.0000,-23.0465,-25.3698,12.0000,6.0000
3.5000,350,-14.7630,-4.1953,5.3549,1.1170,18.7632,-28.5358,-5.6297,-1.0945,24.1281,8.0679,2.7600,5.2853,19.4519,21.5647,0.7142,4.9487,23.0700,16.2555,-10.4920,-4.8591,-27.1890,15.7441,-6.1036,-6.8856,0.3089,29.4007,-6.4503,14.6250,-35.9483,-30.1887,6.2803,-1.2793,10.2548,-20.9560,-7.9406,-3.4196,2.9857,6.1915,-1.4398,-5.1431,-14.6975,2.0342,11.3143,-6.2750,1.0702,-28.4425,14.8676,1.3575,-17.1311,-5.5553,19.3418,-13.2338,-55.7933,-32.8406,12.0000,3.0000,31.5555,-13.0740,6.0000,3.0000,-70.0993,13.4977,10.0000,4.0000,-27.3320,24.7164,3.0000,2.0000,-40.1690,-6.6989,12.0000,3.0000,-23.0465,-25.3698,12.0000,6.0000
3.6000,360,-14.3099,-4.0054,3.5168,3.5542,18.3707,-28.1934,-4.7903,1.9836,24.0884,8.5065,-4.8821,2.5480,19.2366,22.0575,-1.3686,4.8090,22.2251,16.0737,-7.3095,-7.2894,-27.2649,14.9670,-2.3036,-8.6216,-0.1935,31.0271,-3.6134,16.6464,-35.4691,-30.5055,3.8098,-4.6135,10.0162,-21.6462,1.5490,-10.2002,2.6467,6.2613,-0.8537,5.5787,-13.8200,1.3718,13.7521,1.9399,2.5588,-28.2868,16.3069,1.5769,-16.7174,-7.7199,-14.1146,-18.5200,-55.7933,-32.8406,12.0000,3.0000,31.5555,-13.0740,6.0000,3.0000,-70.0993,13.4977,10.0000,4.0000,-27.3320,24.7164,3.0000,2.0000,-40.1690,-6.6989,12.0000,3.0000,-23.0465,-25.3698,12.0000,6.0000
3.7000,370,-13.9797,-3.9606,1.9945,-5.7682,18.2748,-27.7837,-3.4920,3.5785,23.5877,8.5956,-5.0549,1.6202,18.9928,22.5190,-4.0179,4.8597,21.0838,15.7667,-13.0924,-2.0486,-27.2034,14.3255,7.1357,-2.1080,-1.5791,31.5659,-18.3197,-10.8665,-35.4507,-31.0026,-3.1826,-4.7572,9.8637,-22.7639,-0.4459,-10.5335,2.4531,6.7938,4.6045,4.4654,-12.6064,1.1980,13.0179,-0.3911,3.9655,-28.7233,15.6126,-8.0435,-17.1900,-7.4268,17.0737,13.7590,-55.7933,-32.8406,12.0000,3.0000,31.5555,-13.0740,6.0000,3.0000,-70.0993,13.4977,10.0000,4.0000,-27.3320,24.7164,3.0000,2.0000,-40.1690,-6.6989,12.0000,3.0000,-23.0465,-25.3698,12.0000,6.0000
3.8000,380,-14.0313,-4.3923,-1.2095,-5.3745,17.8036,-27.7512,-4.6349,-2.1701,23.3539,8.1852,-2.4658,-4.3651,19.1505,22.8706,5.2777,-1.1553,19.6802,15.6087,-14.3776,-0.9239,-26.7018,14.5507,1.8253,5.0783,-3.2873,32.3072,-18.6646,-7.8858,-35.7892,-31.4805,-3.2677,-4.6646,10.0156,-23.8482,0.8743,-13.3107,2.2257,7.0632,-1.1361,-5.2351,-11.2324,1.1594,15.0481,-0.3701,5.4758,-28.6625,16.9767,8.3660,-16.2732,-5.9193,-19.8170,10.5258,-55.7933,-32.8406,12.0000,3.0000,31.5555,-13.0740,6.0000,3.0000,-70.0993,13.4977,10.0000,4.0000,-27.3320,24.7164,3.0000,2.0000,-40.1690,-6.6989,12.0000,3.0000,-23.0465,-25.3698,12.0000,6.0000
3.9000,390,-14.4249,-4.6037,-4.9973,0.1628,17.5484,-27.9827,4.6211,-1.9094,22.8693,8.0965,-4.9229,1.1729,19.5185,23.0965,2.8544,5.6803,18.2708,15.6123,-12.5805,-0.2586,-26.3655,14.6863,3.4304,-4.2834,-5.3993,31.8225,-21.4205,-6.5392,-36.1924,-31.8970,-6.1777,-1.3024,10.4825,-24.8875,12.0730,-8.2141,2.1444,6.5361,-0.4973,-5.5878,-11.0531,0.4189,-11.8344,-6.2021,6.1183,-27.2589,2.0498,15.4295,-18.2144,-6.0237,-16.1254,10.9025,-55.7933,-32.8406,12.0000,3.0000,31.5555,-13.0740,6.0000,3.0000,-70.0993,13.4977,10.0000,4.0000,-27.3320,24.7164,3.0000,2.0000,-40.1690,-6.6989,12.0000,3.0000,-23.0465,-25.3698,12.0000,6.0000
4.0000,400,-14.1061,-4.2679,3.1997,3.8422,17.8725,-28.2843,4.8948,-1.0203,22.9195,8.6140,0.4553,5.2822,19.9320,23.4639,5.9091,2.2323,17.4844,14.5813,4.9949,-13.9460,-25.9560,14.1528,4.1748,-5.6623,-6.8791,32.6103,-12.9300,14.1983,-36.6761,-32.0067,-4.0759,-2.8961,10.9992,-26.0019,0.4490,-13.9832,2.4287,6.0705,2.0385,-6.5591,-11.6588,-0.7310,-3.8425,-14.6014,7.1775,-26.5030,14.5923,0.1157,-19.4386,-4.4353,-13.8869,18.4015,-55.7933,-32.8406,12.0000,3.0000,31.5555,-13.0740,6.0000,3.0000,-70.0993,13.4977,10.0000,4.0000,-27.3320,24.7164,3.0000,2.0000,-40.1690,-6.6989,12.0000,3.0000,-23.0465,-25.3698,12.0000,6.0000
4.1000,410,-13.8868,-3.8180,0.2058,6.3650,18.3240,-28.0456,4.9605,2.3301,23.3449,8.6063,3.7183,-4.0291,20.4752,23.3204,5.1745,-3.9261,18.7289,14.2988,8.3283,11.3789,-25.4578,14.3185,2.6433,7.0885,-7.4838,31.4726,-1.8598,-18.7531,-37.0829,-32.3203,-4.3217,-3.3259,11.9621,-26.3258,10.7694,0.1739,1.9960,6.0114,-4.0235,-4.0754,-11.0700,-1.5271,5.2252,-9.9294,8.1877,-25.7781,-1.4424,14.5027,-21.1686,-3.5727,-22.3184,-8.0482,-55.7933,-32.8406,12.0000,3.0000,31.5555,-13.0740,6.0000,3.0000,-70.0993,13.4977,10.0000,4.0000,-27.3320,24.7164,3.0000,2.0000,-40.1690,-6.6989,12.0000,3.0000,-23.0465,-25.3698,12.0000,6.0000
4.2000,420,-13.8679,-3.1835,0.0915,6.9121,18.8163,-28.1268,4.2324,-4.5561,23.8563,8.4508,5.0431,-1.1481,20.8478,23.6947,2.5348,7.7907,19.7079,14.5083,3.6101,10.1801,-26.2188,14.5343,-7.9337,1.3843,-6.6048,30.4187,18.9670,9.7673,-37.3627,-32.7959,3.3769,-4.4161,12.8115,-25.9814,5.1960,11.4528,1.4497,5.9378,-4.8231,-1.6654,-10.8931,-1.7875,6.6810,13.0353,9.0791,-25.8481,12.6056,-9.9261,-23.2683,-3.1985,-20.7914,2.7596,-55.7933,-32.8406,12.0000,3.0000,31.5555,-13.0740,6.0000,3.0000,-70.0993,13.4977,10.0000,4.0000,-27.3320,24.7164,3.0000,2.0000,-40.1690,-6.6989,12.0000,3.0000,-23.0465,-25.3698,12.0000,6.0000
4.3000,430,-13.4548,-2.6614,-3.7205,6.9733,19.2024,-28.5838,2.7437,-5.2833,23.7968,7.8453,7.4637,-2.3672,21.4574,24.1219,8.7631,0.4884,19.2215,15.2464,-2.5758,12.7582,-26.7644,14.1619,-0.0381,-8.0849,-5.7179,28.6714,-7.8602,-21.7436,-37.0952,-33.1182,4.6213,-3.1580,12.4666,-25.0811,-9.1721,7.1664,1.0859,5.9406,0.8127,5.3352,-10.9647,-0.7636,-11.1840,6.8530,10.3844,-25.3839,7.8547,11.8246,-24.8290,-4.4983,-12.8060,-16.1746,-55.7933,-32.8406,12.0000,3.0000,31.5555,-13.0740,6.0000,3.0000,-70.0993,13.4977,10.0000,4.0000,-27.3320,24.7164,3.0000,2.0000,-40.1690,-6.6989,12.0000,3.0000,-23.0465,-25.3698,12.0000,6.0000
4.4000,440,-13.7122,-2.1869,-7.3725,1.0130,19.2115,-29.0819,-3.4629,-4.6699,24.6030,7.6701,7.5693,-2.8938,22.2116,24.4197,5.4334,6.4701,18.7299,16.0420,-9.7533,0.8157,-26.3530,13.4967,5.4933,-6.5387,-4.1705,27.9758,19.2394,0.4755,-37.1142,-33.6373,-0.7409,-4.9448,11.6262,-24.7150,-10.1424,1.2760,0.7078,6.0137,-4.6094,-2.8774,-11.9789,-0.0376,-16.0769,2.7861,11.0749,-24.1021,1.7304,14.6797,-24.3804,-6.0492,7.9200,-23.1845,-55.7933,-32.8406,12.0000,3.0000,31.5555,-13.0740,6.0000,3.0000,-70.0993,13.4977,10.0000,4.0000,-27.3320,24.7164,3.0000,2.0000,-40.1690,-6.6989,12.0000,3.0000,-23.0465,-25.3698,12.0000,6.0000
4.5000,450,-13.9095,-1.5784,3.3651,7.0305,19.0395,-29.5062,-4.2839,-2.5785,25.2035,7.9657,1.9854,9.0489,22.8739,24.1664,5.6679,-3.8218,17.5998,16.0415,-11.2655,-5.0253,-25.7644,14.0535,5.4580,8.5410,-2.4945,28.3276,4.1153,18.8847,-37.2854,-34.0503,-4.8562,-1.1906,10.7182,-25.2043,-0.9394,-11.6146,0.2031,5.9224,-4.8847,1.0674,-12.5558,1.0573,8.0514,14.2783,10.8089,-22.7496,-11.1112,12.1022,-25.2607,-8.2251,-8.6944,-22.9054,-55.7933,-32.8406,12.0000,3.0000,31.5555,-13.0740,6.0000,3.0000,-70.0993,13.4977,10.0000,4.0000,-27.3320,24.7164,3.0000,2.0000,-40.1690,-6.6989,12.0000,3.0000,-23.0465,-25.3698,12.0000,6.0000
4.6000,460,-13.4611,-1.7573,6.6120,-6.9667,19.1612,-29.8009,4.6641,-1.8016,25.7606,8.7569,5.7585,7.8758,22.6889,23.6163,-6.5370,-2.2096,16.6230,15.1811,-0.9157,-15.2555,-25.3197,14.9887,3.0479,10.4921,-1.1002,29.5267,17.9099,7.4713,-37.8353,-34.1821,-5.6266,-1.5031,10.5231,-26.4886,-3.0527,-13.6390,0.4341,6.2489,-0.3338,5.1015,-11.3163,1.6015,15.0990,3.9047,10.5809,-21.5076,10.0854,6.8789,-26.4577,-10.0306,-19.6133,-8.3758,-55.7933,-32.8406,12.0000,3.0000,31.5555,-13.0740,6.0000,3.0000,-70.0993,13.4977,10.0000,4.0000,-27.3320,24.7164,3.0000,2.0000,-40.1690,-6.6989,12.0000,3.0000,-23.0465,-25.3698,12.0000,6.0000
4.7000,470,-13.4338,-2.7323,-0.5450,-10.3635,19.1203,-30.1430,-3.2660,-4.4578,26.2608,9.5988,-0.8284,12.1271,22.1586,23.3605,-4.9212,-2.5509,16.3613,13.5601,-4.0032,-17.4196,-24.7926,15.9058,7.9135,9.9973,0.1347,31.0073,-1.5159,23.2783,-38.3704,-34.3326,-5.2568,-1.5326,10.4442,-27.8809,3.8132,-12.5226,0.4398,6.7369,2.6884,4.2157,-10.2646,1.0148,-9.1700,-9.9194,10.3349,-20.8801,-5.0493,11.9510,-28.1012,-9.2716,-22.8454,0.5566,-55.7933,-32.8406,12.0000,3.0000,31.5555,-13.0740,6.0000,3.0000,-70.0993,13.4977,10.0000,4.0000,-27.3320,24.7164,3.0000,2.0000,-40.1690,-6.6989,12.0000,3.0000,-23.0465,-25.3698,12.0000,6.0000
4.8000,480,-14.0972,-3.3110,-8.9042,-3.1501,19.2507,-30.6296,-4.8064,-4.2325,26.1982,10.7829,-2.0994,13.2844,21.7447,23.4215,-2.9766,4.9891,15.9681,11.9312,-3.0729,-13.8106,-24.5623,17.0615,-0.1361,12.1066,-1.9778,30.5440,-20.3040,-6.3482,-38.8837,-34.0646,-3.1552,5.2764,11.3530,-27.8905,10.6967,2.6250,0.7330,7.1112,5.1283,0.1897,-11.1014,0.0836,-8.8996,-5.9845,10.2584,-19.6445,5.1474,12.4730,-29.4043,-8.0772,-5.5690,17.5873,-55.7933,-32.8406,12.0000,3.0000,31.5555,-13.0740,6.0000,3.0000,-70.0993,13.4977,10.0000,4.0000,-27.3320,24.7164,3.0000,2.0000,-40.1690,-6.6989,12.0000,3.0000,-23.0465,-25.3698,12.0000,6.0000
4.9000,490,-14.9100,-2.9240,-8.9040,3.3726,19.2974,-30.1034,3.9321,4.7917,25.2216,11.3676,-11.2500,5.5489,21.8619,23.6847,5.8868,-1.1295,16.3651,10.5846,7.5607,-13.3073,-25.6948,17.1636,-11.0758,-0.7508,-3.1047,29.0941,-16.7287,-4.0055,-39.2449,-33.7520,-4.4981,-2.5510,12.4419,-27.7483,8.7883,-8.9565,1.0675,6.7413,2.0370,-5.5918,-11.4491,-0.8177,-12.0789,1.5032,9.2006,-19.2504,-12.2227,-11.5510,-29.1730,-6.4738,8.9129,16.8684,-55.7933,-32.8406,12.0000,3.0000,31.5555,-13.0740,6.0000,3.0000,-70.0993,13.4977,10.0000,4.0000,-27.3320,24.7164,3.0000,2.0000,-40.1690,-6.6989,12.0000,3.0000,-23.0465,-25.3698,12.0000,6.0000
5.0000,500,-15.9121,-2.5178,-10.4025,3.9144,19.8240,-29.7871,5.2269,2.5566,24.8670,12.0099,-7.9295,2.0851,21.8661,24.1525,-4.6911,2.4579,17.3711,10.8054,9.1632,13.9113,-26.5843,16.5443,-6.2023,-11.2988,-5.2158,28.5789,-23.1872,-6.7850,-39.7498,-33.6997,-4.9918,0.2855,12.1655,-28.3591,-9.3588,-2.9216,1.2952,6.3361,5.1303,2.0624,-11.8115,-0.1307,-9.7090,3.9685,7.9360,-20.1755,-15.5874,2.8752,-28.5501,-4.7693,4.5974,20.3391,-55.7933,-32.8406,12.0000,3.0000,31.5555,-13.0740,6.0000,3.0000,-70.0993,13.4977,10.0000,4.0000,-27.3320,24.7164,3.0000,2.0000,-40.1690,-6.6989,12.0000,3.0000,-23.0465,-25.3698,12.0000,6.0000
5.1000,510,-16.8735,-1.9611,4.0185,12.6098,20.3740,-29.5040,6.0682,3.0870,24.5210,11.3193,-1.7252,-10.4857,21.5927,24.4868,-0.9725,4.9973,18.5182,11.3178,12.4429,2.4668,-27.9492,16.2662,-15.8919,-0.5959,-7.5291,28.4228,-22.5826,-1.6597,-40.2432,-33.6024,-4.2982,2.5544,11.9857,-29.2386,0.1687,-9.9451,1.4757,6.6488,-3.3756,4.0069,-12.6228,-0.1339,-8.9776,0.3091,7.1984,-19.4479,-1.0903,15.4754,-30.0142,-3.3675,3.2493,24.0395,-55.7933,-32.8406,12.0000,3.0000,31.5555,-13.0740,6.0000,3.0000,-70.0993,13.4977,10.0000,4.0000,-27.3320,24.7164,3.0000,2.0000,-40.1690,-6.6989,12.0000,3.0000,-23.0465,-25.3698,12.0000,6.0000
5.2000,520,-15.7774,-2.3252,0.3791,-15.0185,20.9209,-29.5357,4.4584,-3.7265,23.2415,10.9019,-15.1607,-0.8531,21.1516,24.6241,-4.5541,3.4478,19.5212,11.9848,9.9915,7.6146,-29.0200,15.5831,3.7572,-17.1235,-7.3420,28.5711,12.6399,-19.2163,-40.7783,-33.4189,-6.3029,-0.5101,11.7122,-30.0792,-8.7959,-3.8957,1.8033,6.7309,4.9893,-2.5591,-13.1214,-0.5359,-10.2166,1.9851,7.0345,-17.9959,-2.7382,12.6806,-29.5835,-1.1945,1.9803,20.0820,-55.7933,-32.8406,12.0000,3.0000,31.5555,-13.0740,6.0000,3.0000,-70.0993,13.4977,10.0000,4.0000,-27.3320,24.7164,3.0000,2.0000,-40.1690,-6.6989,12.0000,3.0000,-23.0465,-25.3698,12.0000,6.0000
5.3000,530,-15.9165,-3.9482,-6.3586,-14.7784,21.3709,-30.0153,4.3661,-5.6929,22.9945,10.3080,-15.1981,-5.6369,21.4237,25.1742,2.7590,6.8343,19.4777,12.9353,8.2942,6.9839,-28.6241,13.6351,4.2073,-20.6738,-5.6138,29.1502,18.8808,7.5808,-41.0797,-32.8192,-2.6911,6.6967,10.9393,-29.9111,-8.4526,-7.0360,2.2347,7.0580,1.7076,6.5199,-13.4238,-1.3977,-10.0441,-0.8690,6.8139,-19.0564,-1.3685,-17.3112,-29.6603,0.7844,2.2662,22.1103,-55.7933,-32.8406,12.0000,3.0000,31.5555,-13.0740,6.0000,3.0000,-70.0993,13.4977,10.0000,4.0000,-27.3320,24.7164,3.0000,2.0000,-40.1690,-6.6989,12.0000,3.0000,-23.0465,-25.3698,12.0000,6.0000
5.4000,540,-16.2463,-5.5150,5.0412,-15.6301,21.3176,-29.7049,-4.9849,4.5448,23.4008,10.0325,-2.4666,11.9208,21.8163,25.5918,3.0695,6.2647,20.3022,13.7378,12.0955,3.3665,-27.0152,13.9577,7.9284,18.4399,-3.8056,29.7752,18.8075,-7.2975,-40.9551,-32.1720,3.0127,6.5132,10.5367,-30.6968,-9.9037,-1.6910,1.7917,7.6076,-4.0728,5.6793,-14.0564,-1.9029,-7.9491,-4.4499,6.6388,-20.6392,-2.6804,-16.1079,-28.9211,2.1949,-3.7506,14.8077,-55.7933,-32.8406,12.0000,3.0000,31.5555,-13.0740,6.0000,3.0000,-70.0993,13.4977,10.0000,4.0000,-27.3320,24.7164,3.0000,2.0000,-40.1690,-6.6989,12.0000,3.0000,-23.0465,-25.3698,12.0000,6.0000
